Name,Address,Blocks,Units,Unit Rate,MoM,Trans Record,For Sale,For Rent,Estate Link,Region,District,Subdistrict,Code,Scraped Estate Name,Occupation Permit,Scraped Blocks,Scraped Units,School Net Info,Estate Detailed Address,Developer
5-6 Tai On Terrace,5-6 Tai On Terrace,1,18,--,--,--,--,--,https://hk.centanet.com/estate/en/5-6-Tai-On-Terrace/2-SSWEGPDVPA,Hong Kong Island,All Hong Kong Island,Sheung Wan,HMA012,,,,,,,
Szeto Lim Shek Mansion,50-54 Lok Ku Road,1,1,--,--,--,--,--,https://hk.centanet.com/estate/en/Szeto-Lim-Shek-Mansion/2-SSWEWPAHPA,Hong Kong Island,All Hong Kong Island,Sheung Wan,HMA012,,,,,,,
15 Burd Street,15 Burd Street,1,5,--,--,--,--,--,https://hk.centanet.com/estate/en/15-Burd-Street/2-SSWEWPPYPK,Hong Kong Island,All Hong Kong Island,Sheung Wan,HMA012,,,,,,,
240 Hollywood Road,240 Hollywood Road,1,5,--,--,--,--,--,https://hk.centanet.com/estate/en/240-Hollywood-Road/2-SSWGWPEVPA,Hong Kong Island,All Hong Kong Island,Sheung Wan,HMA012,,,,,,,
26 Queen's Road West,26 Queen's Road West,1,5,--,--,--,--,--,https://hk.centanet.com/estate/en/26-Queen-s-Road-West/2-SSWKBPGHPA,Hong Kong Island,All Hong Kong Island,Sheung Wan,HMA012,,,,,,,
250-252 Hollywood Road,250-252 Hollywood Road,1,5,--,--,--,--,--,https://hk.centanet.com/estate/en/250-252-Hollywood-Road/2-SSWPPPARPA,Hong Kong Island,All Hong Kong Island,Sheung Wan,HMA012,,,,,,,
8 Tai Ping Shan Street,8 Tai Ping Shan Street,1,8,--,--,--,--,--,https://hk.centanet.com/estate/en/8-Tai-Ping-Shan-Street/2-SSWWGPDJPA,Hong Kong Island,All Hong Kong Island,Sheung Wan,HMA012,,,,,,,
51 Tung Street,51 Tung Street,1,5,--,--,--,--,--,https://hk.centanet.com/estate/en/51-Tung-Street/2-SSYABPYRPA,Hong Kong Island,All Hong Kong Island,Sheung Wan,HMA012,,,,,,,
5 Wing Lee Street,5 Wing Lee Street,1,3,--,--,--,--,--,https://hk.centanet.com/estate/en/5-Wing-Lee-Street/2-SSYAGPYYPK,Hong Kong Island,All Hong Kong Island,Sheung Wan,HMA012,,,,,,,
8 Wing Lee Street,8 Wing Lee Street,1,3,--,--,--,--,--,https://hk.centanet.com/estate/en/8-Wing-Lee-Street/2-SSYBGPYXPK,Hong Kong Island,All Hong Kong Island,Sheung Wan,HMA012,,,,,,,
236 Hollywood Road,236 Hollywood Road,1,6,--,--,--,--,--,https://hk.centanet.com/estate/en/236-Hollywood-Road/2-SSYBWPEHPA,Hong Kong Island,All Hong Kong Island,Sheung Wan,HMA012,,,,,,,
24 Upper Station Street,24 Upper Station Street,1,4,--,--,--,--,--,https://hk.centanet.com/estate/en/24-Upper-Station-Street/2-SSYGPPWVPA,Hong Kong Island,All Hong Kong Island,Sheung Wan,HMA012,,,,,,,
3 New Street,3 New Street,1,5,--,--,--,--,--,https://hk.centanet.com/estate/en/3-New-Street/2-SSYPBPKVPA,Hong Kong Island,All Hong Kong Island,Sheung Wan,HMA012,,,,,,,
41-43 Tung Street,41-43 Tung Street,1,14,--,--,--,--,--,https://hk.centanet.com/estate/en/41-43-Tung-Street/2-SSYSBPYSPA,Hong Kong Island,All Hong Kong Island,Sheung Wan,HMA012,,,,,,,
132-134 Wing Lok Street,132-134 Wing Lok Street,1,11,--,--,--,--,--,https://hk.centanet.com/estate/en/132-134-Wing-Lok-Street/2-SSYWGPWYPA,Hong Kong Island,All Hong Kong Island,Sheung Wan,HMA012,,,,,,,
91 Des Voeux Road West,91 Des Voeux Road West,1,4,--,--,--,--,--,https://hk.centanet.com/estate/en/91-Des-Voeux-Road-West/2-SSYYPPGSPB,Hong Kong Island,All Hong Kong Island,Sheung Wan,HMA012,,,,,,,
13 Wa In Fong East,13 Wa In Fong East,1,2,--,--,--,--,--,https://hk.centanet.com/estate/en/13-Wa-In-Fong-East/2-SSYYWPDYPK,Hong Kong Island,All Hong Kong Island,Sheung Wan,HMA012,,,,,,,
7-9 Upper Station Street,7-9 Upper Station Street,1,10,--,--,--,--,--,https://hk.centanet.com/estate/en/7-9-Upper-Station-Street/2-SSYYWPYJPA,Hong Kong Island,All Hong Kong Island,Sheung Wan,HMA012,,,,,,,
Cupford House,108 Queen's Road West,1,4,--,--,--,--,--,https://hk.centanet.com/estate/en/Cupford-House/2-TTDHIHXJHD,Hong Kong Island,All Hong Kong Island,Sheung Wan,HMA012,,,,,,,
1-3 Ping On Lane,1-3 Ping On Lane,1,13,--,--,--,--,--,https://hk.centanet.com/estate/en/1-3-Ping-On-Lane/2-TTDHTHXYHZ,Hong Kong Island,All Hong Kong Island,Sheung Wan,HMA012,,,,,,,
119 Bonham Strand,119 Bonham Strand,1,1,--,--,--,--,--,https://hk.centanet.com/estate/en/119-Bonham-Strand/2-TTDITHHSHD,Hong Kong Island,All Hong Kong Island,Sheung Wan,HMA012,,,,,,,
56 Sai Street,56 Sai Street,1,5,--,--,--,--,--,https://hk.centanet.com/estate/en/56-Sai-Street/2-TTDLTHIAHD,Hong Kong Island,All Hong Kong Island,Sheung Wan,HMA012,,,,,,,
136 Queen's Road West,136 Queen's Road West,1,5,--,--,--,--,--,https://hk.centanet.com/estate/en/136-Queen-s-Road-West/2-TTDSIHXXHD,Hong Kong Island,All Hong Kong Island,Sheung Wan,HMA012,,,,,,,
U Lam Court,5 U Lam Terrace,1,10,--,--,--,--,--,https://hk.centanet.com/estate/en/U-Lam-Court/2-TTDTIHSSHD,Hong Kong Island,All Hong Kong Island,Sheung Wan,HMA012,,,,,,,
112 Queen's Road West,112 Queen's Road West,1,5,--,--,--,--,--,https://hk.centanet.com/estate/en/112-Queen-s-Road-West/2-TTDTIHXRHD,Hong Kong Island,All Hong Kong Island,Sheung Wan,HMA012,,,,,,,
6 Chung Wo Lane,6 Chung Wo Lane,1,3,--,--,--,--,--,https://hk.centanet.com/estate/en/6-Chung-Wo-Lane/2-TTDXTHTVHZ,Hong Kong Island,All Hong Kong Island,Sheung Wan,HMA012,,,,,,,
152-154 Hollywood Road,152-154 Hollywood Road,1,10,--,--,--,--,--,https://hk.centanet.com/estate/en/152-154-Hollywood-Road/2-TTHDIHMHHD,Hong Kong Island,All Hong Kong Island,Sheung Wan,HMA012,,,,,,,
38-42 Sai Street,38-42 Sai Street,1,10,--,--,--,--,--,https://hk.centanet.com/estate/en/38-42-Sai-Street/2-TTHITHIRHD,Hong Kong Island,All Hong Kong Island,Sheung Wan,HMA012,,,,,,,
Fu Tai Mansion,138-140 Queen's Road West,1,15,--,--,--,--,--,https://hk.centanet.com/estate/en/Fu-Tai-Mansion/2-TTHLIHXYHD,Hong Kong Island,All Hong Kong Island,Sheung Wan,HMA012,,,,,,,
87 Hollywood Road,87 Hollywood Road,1,5,--,--,--,--,--,https://hk.centanet.com/estate/en/87-Hollywood-Road/2-TTHLTHZXHZ,Hong Kong Island,All Hong Kong Island,Sheung Wan,HMA012,,,,,,,
84-86 Ko Shing Street,84-86 Ko Shing Street,1,6,--,--,--,--,--,https://hk.centanet.com/estate/en/84-86-Ko-Shing-Street/2-TTHMIHDAHD,Hong Kong Island,All Hong Kong Island,Sheung Wan,HMA012,,,,,,,
114 Queen's Road West,114 Queen's Road West,1,5,--,--,--,--,--,https://hk.centanet.com/estate/en/114-Queen-s-Road-West/2-TTHMIHXHHD,Hong Kong Island,All Hong Kong Island,Sheung Wan,HMA012,,,,,,,
Ka On Building,8-14 Connaught Road West,1,89,--,--,--,--,--,https://hk.centanet.com/estate/en/Ka-On-Building/2-TTHMTHTYHD,Hong Kong Island,All Hong Kong Island,Sheung Wan,HMA012,,,,,,,
9 Ko Shing Street,9 Ko Shing Street,1,5,--,--,--,--,--,https://hk.centanet.com/estate/en/9-Ko-Shing-Street/2-TTHMZHDXHD,Hong Kong Island,All Hong Kong Island,Sheung Wan,HMA012,,,,,,,
16 Hillier Street,16 Hillier Street,1,5,--,--,--,--,--,https://hk.centanet.com/estate/en/16-Hillier-Street/2-TTHNIHDYHZ,Hong Kong Island,All Hong Kong Island,Sheung Wan,HMA012,,,,,,,
On Yip Lau,207-209 Queen's Road Central,1,6,--,--,--,--,--,https://hk.centanet.com/estate/en/On-Yip-Lau/2-TTHSZHXYHZ,Hong Kong Island,All Hong Kong Island,Sheung Wan,HMA012,,,,,,,
Chung Shan House,2-10 Gough Street,1,30,--,--,--,--,--,https://hk.centanet.com/estate/en/Chung-Shan-House/2-TTHTZHDXHZ,Hong Kong Island,All Hong Kong Island,Sheung Wan,HMA012,,,,,,,
4 Square Street,4 Square Street,1,5,--,--,--,--,--,https://hk.centanet.com/estate/en/4-Square-Street/2-TTHTZHIXHD,Hong Kong Island,All Hong Kong Island,Sheung Wan,HMA012,,,,,,,
29 Bridges Street,29 Bridges Street,1,4,--,--,--,--,--,https://hk.centanet.com/estate/en/29-Bridges-Street/2-TTHXIHHYHZ,Hong Kong Island,All Hong Kong Island,Sheung Wan,HMA012,,,,,,,
20 Possession Street,20 Possession Street,1,4,--,--,--,--,--,https://hk.centanet.com/estate/en/20-Possession-Street/2-TTHXTHNOHD,Hong Kong Island,All Hong Kong Island,Sheung Wan,HMA012,,,,,,,
12 Hillier Street,12 Hillier Street,1,3,--,--,--,--,--,https://hk.centanet.com/estate/en/12-Hillier-Street/2-TTIDIHDYHZ,Hong Kong Island,All Hong Kong Island,Sheung Wan,HMA012,,,,,,,
15 Ko Shing Street,15 Ko Shing Street,1,5,--,--,--,--,--,https://hk.centanet.com/estate/en/15-Ko-Shing-Street/2-TTIDZHDEHD,Hong Kong Island,All Hong Kong Island,Sheung Wan,HMA012,,,,,,,
49-51 Sai Street,49-51 Sai Street,1,10,--,--,--,--,--,https://hk.centanet.com/estate/en/49-51-Sai-Street/2-TTIHTHIOHD,Hong Kong Island,All Hong Kong Island,Sheung Wan,HMA012,,,,,,,
18-20 Hillier Street,18-20 Hillier Street,1,4,--,--,--,--,--,https://hk.centanet.com/estate/en/18-20-Hillier-Street/2-TTINIHDXHZ,Hong Kong Island,All Hong Kong Island,Sheung Wan,HMA012,,,,,,,
4 Chung Wo Lane,4 Chung Wo Lane,1,4,--,--,--,--,--,https://hk.centanet.com/estate/en/4-Chung-Wo-Lane/2-TTINTHTJHZ,Hong Kong Island,All Hong Kong Island,Sheung Wan,HMA012,,,,,,,
Overseas Trust Bank Building,51-57 Des Voeux Road West,1,46,--,--,--,--,--,https://hk.centanet.com/estate/en/Overseas-Trust-Bank-Building/2-TTITTHNXHN,Hong Kong Island,All Hong Kong Island,Sheung Wan,HMA012,,,,,,,
31 Bridges Street,31 Bridges Street,1,4,--,--,--,--,--,https://hk.centanet.com/estate/en/31-Bridges-Street/2-TTIXIHHXHZ,Hong Kong Island,All Hong Kong Island,Sheung Wan,HMA012,,,,,,,
Kai Fung Mansion (Building),189-205 Queen's Road Central,1,29,--,--,--,--,--,https://hk.centanet.com/estate/en/Kai-Fung-Mansion-Building/2-TTIXZHXYHZ,Hong Kong Island,All Hong Kong Island,Sheung Wan,HMA012,,,,,,,
Wing Lok Mansion,160-162 Wing Lok Street,1,2,--,--,--,--,--,https://hk.centanet.com/estate/en/Wing-Lok-Mansion/2-TTIZIHLXHD,Hong Kong Island,All Hong Kong Island,Sheung Wan,HMA012,,,,,,,
14 Possession Street,14 Possession Street,1,4,--,--,--,--,--,https://hk.centanet.com/estate/en/14-Possession-Street/2-TTIZTHNEHD,Hong Kong Island,All Hong Kong Island,Sheung Wan,HMA012,,,,,,,
22 Square Street,22 Square Street,1,5,--,--,--,--,--,https://hk.centanet.com/estate/en/22-Square-Street/2-TTIZZHIXHD,Hong Kong Island,All Hong Kong Island,Sheung Wan,HMA012,,,,,,,
17 Ko Shing Street,17 Ko Shing Street,1,6,--,--,--,--,--,https://hk.centanet.com/estate/en/17-Ko-Shing-Street/2-TTLDZHDOHD,Hong Kong Island,All Hong Kong Island,Sheung Wan,HMA012,,,,,,,
122 Hollywood Road,122 Hollywood Road,1,5,--,--,--,--,--,https://hk.centanet.com/estate/en/122-Hollywood-Road/2-TTLDZHZYHZ,Hong Kong Island,All Hong Kong Island,Sheung Wan,HMA012,,,,,,,
Szeto Lim Shek Mansion,15-19 Upper Lascar Row,1,15,--,--,--,--,--,https://hk.centanet.com/estate/en/Szeto-Lim-Shek-Mansion/2-TTLIIHSSHD,Hong Kong Island,All Hong Kong Island,Sheung Wan,HMA012,,,,,,,
48-50 Sai Street,48-50 Sai Street,1,10,--,--,--,--,--,https://hk.centanet.com/estate/en/48-50-Sai-Street/2-TTLITHIOHD,Hong Kong Island,All Hong Kong Island,Sheung Wan,HMA012,,,,,,,
60 Staunton Street,60 Staunton Street,1,5,--,--,--,--,--,https://hk.centanet.com/estate/en/60-Staunton-Street/2-TTLMZHIYHZ,Hong Kong Island,All Hong Kong Island,Sheung Wan,HMA012,,,,,,,
18 Possession Street,18 Possession Street,1,4,--,--,--,--,--,https://hk.centanet.com/estate/en/18-Possession-Street/2-TTLNTHNVHD,Hong Kong Island,All Hong Kong Island,Sheung Wan,HMA012,,,,,,,
242-244A Queen's Road Central,242-244A Queen's Road Central,1,12,--,--,--,--,--,https://hk.centanet.com/estate/en/242-244A-Queen-s-Road-Central/2-TTLSTHIXHZ,Hong Kong Island,All Hong Kong Island,Sheung Wan,HMA012,,,,,,,
365 Queen's Road Central,365 Queen's Road Central,1,5,--,--,--,--,--,https://hk.centanet.com/estate/en/365-Queen-s-Road-Central/2-TTLSZHNEHD,Hong Kong Island,All Hong Kong Island,Sheung Wan,HMA012,,,,,,,
12 Gough Street,12 Gough Street,1,4,--,--,--,--,--,https://hk.centanet.com/estate/en/12-Gough-Street/2-TTLTZHDXHZ,Hong Kong Island,All Hong Kong Island,Sheung Wan,HMA012,,,,,,,
120 Des Voeux Road West,120 Des Voeux Road West,1,8,--,--,--,--,--,https://hk.centanet.com/estate/en/120-Des-Voeux-Road-West/2-TTLZIHTOHD,Hong Kong Island,All Hong Kong Island,Sheung Wan,HMA012,,,,,,,
66 Staunton Street,66 Staunton Street,1,5,--,--,--,--,--,https://hk.centanet.com/estate/en/66-Staunton-Street/2-TTLZZHIXHZ,Hong Kong Island,All Hong Kong Island,Sheung Wan,HMA012,,,,,,,
18 Gough Street,18 Gough Street,1,5,--,--,--,--,--,https://hk.centanet.com/estate/en/18-Gough-Street/2-TTMDZHDXHZ,Hong Kong Island,All Hong Kong Island,Sheung Wan,HMA012,,,,,,,
12 Square Street,12 Square Street,1,5,--,--,--,--,--,https://hk.centanet.com/estate/en/12-Square-Street/2-TTMDZHISHD,Hong Kong Island,All Hong Kong Island,Sheung Wan,HMA012,,,,,,,
5 Wa Lane,5 Wa Lane,1,5,--,--,--,--,--,https://hk.centanet.com/estate/en/5-Wa-Lane/2-TTMHTHLOHD,Hong Kong Island,All Hong Kong Island,Sheung Wan,HMA012,,,,,,,
185 Wing Lok Street,185 Wing Lok Street,1,8,--,--,--,--,--,https://hk.centanet.com/estate/en/185-Wing-Lok-Street/2-TTMHZHLEHD,Hong Kong Island,All Hong Kong Island,Sheung Wan,HMA012,,,,,,,
Kin Tye Lung Building,27-29 Bonham Strand West,1,32,--,--,--,--,--,https://hk.centanet.com/estate/en/Kin-Tye-Lung-Building/2-TTMIZHHEHD,Hong Kong Island,All Hong Kong Island,Sheung Wan,HMA012,,,,,,,
16-16A Tai Ping Shan Street,16-16A Tai Ping Shan Street,1,10,--,--,--,--,--,https://hk.centanet.com/estate/en/16-16A-Tai-Ping-Shan-Street/2-TTMMIHIHHD,Hong Kong Island,All Hong Kong Island,Sheung Wan,HMA012,,,,,,,
14 Gough Street,14 Gough Street,1,4,--,--,--,--,--,https://hk.centanet.com/estate/en/14-Gough-Street/2-TTMMZHDJHZ,Hong Kong Island,All Hong Kong Island,Sheung Wan,HMA012,,,,,,,
16 Possession Street,16 Possession Street,1,4,--,--,--,--,--,https://hk.centanet.com/estate/en/16-Possession-Street/2-TTMNTHNSHD,Hong Kong Island,All Hong Kong Island,Sheung Wan,HMA012,,,,,,,
240 Queen's Road Central,240 Queen's Road Central,1,5,--,--,--,--,--,https://hk.centanet.com/estate/en/240-Queen-s-Road-Central/2-TTMSTHIRHZ,Hong Kong Island,All Hong Kong Island,Sheung Wan,HMA012,,,,,,,
52-54 Sai Street,52-54 Sai Street,1,12,--,--,--,--,--,https://hk.centanet.com/estate/en/52-54-Sai-Street/2-TTMSTHIXHD,Hong Kong Island,All Hong Kong Island,Sheung Wan,HMA012,,,,,,,
12 Tai Ping Shan Street,12 Tai Ping Shan Street,1,6,--,--,--,--,--,https://hk.centanet.com/estate/en/12-Tai-Ping-Shan-Street/2-TTMTIHIEHD,Hong Kong Island,All Hong Kong Island,Sheung Wan,HMA012,,,,,,,
Sze Yap Building,73-79 Des Voeux Road West,1,55,--,--,--,--,--,https://hk.centanet.com/estate/en/Sze-Yap-Building/2-TTMTIHNXHN,Hong Kong Island,All Hong Kong Island,Sheung Wan,HMA012,,,,,,,
6 Square Street,6 Square Street,1,7,--,--,--,--,--,https://hk.centanet.com/estate/en/6-Square-Street/2-TTMTZHIXHD,Hong Kong Island,All Hong Kong Island,Sheung Wan,HMA012,,,,,,,
22 Possession Street,22 Possession Street,1,4,--,--,--,--,--,https://hk.centanet.com/estate/en/22-Possession-Street/2-TTMXTHNEHD,Hong Kong Island,All Hong Kong Island,Sheung Wan,HMA012,,,,,,,
64 Staunton Street,64 Staunton Street,1,3,--,--,--,--,--,https://hk.centanet.com/estate/en/64-Staunton-Street/2-TTMZZHIYHZ,Hong Kong Island,All Hong Kong Island,Sheung Wan,HMA012,,,,,,,
24-26 Gough Street,24-26 Gough Street,1,8,--,--,--,--,--,https://hk.centanet.com/estate/en/24-26-Gough-Street/2-TTNDZHDOHZ,Hong Kong Island,All Hong Kong Island,Sheung Wan,HMA012,,,,,,,
14 Square Street,14 Square Street,1,5,--,--,--,--,--,https://hk.centanet.com/estate/en/14-Square-Street/2-TTNDZHIRHD,Hong Kong Island,All Hong Kong Island,Sheung Wan,HMA012,,,,,,,
98 Des Voeux Road West,98 Des Voeux Road West,1,5,--,--,--,--,--,https://hk.centanet.com/estate/en/98-Des-Voeux-Road-West/2-TTNHIHTAHD,Hong Kong Island,All Hong Kong Island,Sheung Wan,HMA012,,,,,,,
Kam Chuen Building,130 Des Voeux Road West,1,10,--,--,--,--,--,https://hk.centanet.com/estate/en/Kam-Chuen-Building/2-TTNIIHTYHD,Hong Kong Island,All Hong Kong Island,Sheung Wan,HMA012,,,,,,,
16 Gough Street,16 Gough Street,1,5,--,--,--,--,--,https://hk.centanet.com/estate/en/16-Gough-Street/2-TTNMZHDYHZ,Hong Kong Island,All Hong Kong Island,Sheung Wan,HMA012,,,,,,,
122 Des Voeux Road West,122 Des Voeux Road West,1,8,--,--,--,--,--,https://hk.centanet.com/estate/en/122-Des-Voeux-Road-West/2-TTNNIHTRHD,Hong Kong Island,All Hong Kong Island,Sheung Wan,HMA012,,,,,,,
104-106 Des Voeux Road West,104-106 Des Voeux Road West,1,16,--,--,--,--,--,https://hk.centanet.com/estate/en/104-106-Des-Voeux-Road-West/2-TTNTIHTVHD,Hong Kong Island,All Hong Kong Island,Sheung Wan,HMA012,,,,,,,
8-10 Square Street,8-10 Square Street,1,9,--,--,--,--,--,https://hk.centanet.com/estate/en/8-10-Square-Street/2-TTNTZHIVHD,Hong Kong Island,All Hong Kong Island,Sheung Wan,HMA012,,,,,,,
115 Bonham Strand,115 Bonham Strand,1,5,--,--,--,--,--,https://hk.centanet.com/estate/en/115-Bonham-Strand/2-TTNXTHHHHD,Hong Kong Island,All Hong Kong Island,Sheung Wan,HMA012,,,,,,,
Hang Cheong Tai Building,21-23 Ko Shing Street,1,38,--,--,--,--,--,https://hk.centanet.com/estate/en/Hang-Cheong-Tai-Building/2-TTNZZHDRHD,Hong Kong Island,All Hong Kong Island,Sheung Wan,HMA012,,,,,,,
20 Square Street,20 Square Street,1,5,--,--,--,--,--,https://hk.centanet.com/estate/en/20-Square-Street/2-TTNZZHIRHD,Hong Kong Island,All Hong Kong Island,Sheung Wan,HMA012,,,,,,,
16 Square Street,16 Square Street,1,5,--,--,--,--,--,https://hk.centanet.com/estate/en/16-Square-Street/2-TTSDZHIYHD,Hong Kong Island,All Hong Kong Island,Sheung Wan,HMA012,,,,,,,
100-102 Des Voeux Road West,100-102 Des Voeux Road West,1,10,--,--,--,--,--,https://hk.centanet.com/estate/en/100-102-Des-Voeux-Road-West/2-TTSHIHTYHD,Hong Kong Island,All Hong Kong Island,Sheung Wan,HMA012,,,,,,,
110 Queen's Road West,110 Queen's Road West,1,2,--,--,--,--,--,https://hk.centanet.com/estate/en/110-Queen-s-Road-West/2-TTSHIHXOHD,Hong Kong Island,All Hong Kong Island,Sheung Wan,HMA012,,,,,,,
6-7 Wa Lane,6-7 Wa Lane,1,6,--,--,--,--,--,https://hk.centanet.com/estate/en/6-7-Wa-Lane/2-TTSHTHLRHD,Hong Kong Island,All Hong Kong Island,Sheung Wan,HMA012,,,,,,,
44 Gough Street,44 Gough Street,1,5,--,--,--,--,--,https://hk.centanet.com/estate/en/44-Gough-Street/2-TTSIZHDYHZ,Hong Kong Island,All Hong Kong Island,Sheung Wan,HMA012,,,,,,,
16A Possession Street,16A Possession Street,1,4,--,--,--,--,--,https://hk.centanet.com/estate/en/16A-Possession-Street/2-TTSNTHNYHD,Hong Kong Island,All Hong Kong Island,Sheung Wan,HMA012,,,,,,,
76 Connaught Road West,76 Connaught Road West,1,5,--,--,--,--,--,https://hk.centanet.com/estate/en/76-Connaught-Road-West/2-TTSSIHHXHN,Hong Kong Island,All Hong Kong Island,Sheung Wan,HMA012,,,,,,,
Kiu Kwong Mansion,35-41 Bonham Strand West,1,42,--,--,--,--,--,https://hk.centanet.com/estate/en/Kiu-Kwong-Mansion/2-TTSSZHHVHD,Hong Kong Island,All Hong Kong Island,Sheung Wan,HMA012,,,,,,,
8 Hillier Street,8 Hillier Street,1,4,--,--,--,--,--,https://hk.centanet.com/estate/en/8-Hillier-Street/2-TTSTIHDXHZ,Hong Kong Island,All Hong Kong Island,Sheung Wan,HMA012,,,,,,,
26 Possession Street,26 Possession Street,1,5,--,--,--,--,--,https://hk.centanet.com/estate/en/26-Possession-Street/2-TTSXTHNXHD,Hong Kong Island,All Hong Kong Island,Sheung Wan,HMA012,,,,,,,
Tai Hing Building,205A-205C Hollywood Road,1,10,--,--,--,--,--,https://hk.centanet.com/estate/en/Tai-Hing-Building/2-TTSXZHMEHD,Hong Kong Island,All Hong Kong Island,Sheung Wan,HMA012,,,,,,,
Hcl Building,118 Des Voeux Road West,1,4,--,--,--,--,--,https://hk.centanet.com/estate/en/Hcl-Building/2-TTSZIHTXHD,Hong Kong Island,All Hong Kong Island,Sheung Wan,HMA012,,,,,,,
Hing Luen Building,24 Square Street,1,5,--,--,--,--,--,https://hk.centanet.com/estate/en/Hing-Luen-Building/2-TTSZZHIAHD,Hong Kong Island,All Hong Kong Island,Sheung Wan,HMA012,,,,,,,
117 Bonham Strand,117 Bonham Strand,1,5,--,--,--,--,--,https://hk.centanet.com/estate/en/117-Bonham-Strand/2-TTTITHHXHD,Hong Kong Island,All Hong Kong Island,Sheung Wan,HMA012,,,,,,,
40-42 Gough Street,40-42 Gough Street,1,8,--,--,--,--,--,https://hk.centanet.com/estate/en/40-42-Gough-Street/2-TTTIZHDXHZ,Hong Kong Island,All Hong Kong Island,Sheung Wan,HMA012,,,,,,,
170-172 Hollywood Road,170-172 Hollywood Road,1,12,--,--,--,--,--,https://hk.centanet.com/estate/en/170-172-Hollywood-Road/2-TTTSIHMRHD,Hong Kong Island,All Hong Kong Island,Sheung Wan,HMA012,,,,,,,
Kam Yu Mansion,8 Kom U Street,1,108,--,--,--,--,--,https://hk.centanet.com/estate/en/Kam-Yu-Mansion/2-TTTXIHDYHD,Hong Kong Island,All Hong Kong Island,Sheung Wan,HMA012,,,,,,,
On Tung Mansion,34 New Market Street,1,10,--,--,--,--,--,https://hk.centanet.com/estate/en/On-Tung-Mansion/2-TTTXZHZSHD,Hong Kong Island,All Hong Kong Island,Sheung Wan,HMA012,,,,,,,
Kin Hing House,28-32 Gough Street,1,12,--,--,--,--,--,https://hk.centanet.com/estate/en/Kin-Hing-House/2-TTTZZHDJHZ,Hong Kong Island,All Hong Kong Island,Sheung Wan,HMA012,,,,,,,
Winsome House,154-158 Wing Lok Street,1,86,--,--,--,--,--,https://hk.centanet.com/estate/en/Winsome-House/2-TTXDIHLVHD,Hong Kong Island,All Hong Kong Island,Sheung Wan,HMA012,,,,,,,
62 Staunton Street,62 Staunton Street,1,6,--,--,--,--,--,https://hk.centanet.com/estate/en/62-Staunton-Street/2-TTXDZHIXHZ,Hong Kong Island,All Hong Kong Island,Sheung Wan,HMA012,,,,,,,
12-14 Tung Loi Lane,12-14 Tung Loi Lane,1,5,--,--,--,--,--,https://hk.centanet.com/estate/en/12-14-Tung-Loi-Lane/2-TTXDZHSSHD,Hong Kong Island,All Hong Kong Island,Sheung Wan,HMA012,,,,,,,
10 Tai Ping Shan Street,10 Tai Ping Shan Street,1,8,--,--,--,--,--,https://hk.centanet.com/estate/en/10-Tai-Ping-Shan-Street/2-TTXHIHIAHD,Hong Kong Island,All Hong Kong Island,Sheung Wan,HMA012,,,,,,,
Tai Ning House,18 Tai Ping Shan Street,1,8,--,--,--,--,--,https://hk.centanet.com/estate/en/Tai-Ning-House/2-TTXMIHIEHD,Hong Kong Island,All Hong Kong Island,Sheung Wan,HMA012,,,,,,,
116 Queen's Road West,116 Queen's Road West,1,5,--,--,--,--,--,https://hk.centanet.com/estate/en/116-Queen-s-Road-West/2-TTXMIHXXHD,Hong Kong Island,All Hong Kong Island,Sheung Wan,HMA012,,,,,,,
Chi Cheung Building,74-75 Connaught Road West,1,24,--,--,--,--,--,https://hk.centanet.com/estate/en/Chi-Cheung-Building/2-TTXNIHHAHN,Hong Kong Island,All Hong Kong Island,Sheung Wan,HMA012,,,,,,,
35 Bridges Street,35 Bridges Street,1,3,--,--,--,--,--,https://hk.centanet.com/estate/en/35-Bridges-Street/2-TTXSIHHYHZ,Hong Kong Island,All Hong Kong Island,Sheung Wan,HMA012,,,,,,,
Winwood Place,118 Hollywood Road,1,21,--,--,--,--,--,https://hk.centanet.com/estate/en/Winwood-Place/2-TTXTZHZXHZ,Hong Kong Island,All Hong Kong Island,Sheung Wan,HMA012,,,,,,,
24 Possession Street,24 Possession Street,1,4,--,--,--,--,--,https://hk.centanet.com/estate/en/24-Possession-Street/2-TTXXTHNEHD,Hong Kong Island,All Hong Kong Island,Sheung Wan,HMA012,,,,,,,
Tai Yue Building,20 Tai Ping Shan Street,1,8,--,--,--,--,--,https://hk.centanet.com/estate/en/Tai-Yue-Building/2-TTXZIHIHHD,Hong Kong Island,All Hong Kong Island,Sheung Wan,HMA012,,,,,,,
116 Des Voeux Road West,116 Des Voeux Road West,1,4,--,--,--,--,--,https://hk.centanet.com/estate/en/116-Des-Voeux-Road-West/2-TTXZIHTEHD,Hong Kong Island,All Hong Kong Island,Sheung Wan,HMA012,,,,,,,
2 Square Street,2 Square Street,1,5,--,--,--,--,--,https://hk.centanet.com/estate/en/2-Square-Street/2-TTZHZHIHHD,Hong Kong Island,All Hong Kong Island,Sheung Wan,HMA012,,,,,,,
